Source,Target,Label
ns:m.03r43d,ns:m.02nz9y,ns:computer.programming_language.influenced_by
ns:m.03r8mt,ns:m.03j_q,ns:computer.programming_language.influenced
ns:m.03r8mt,ns:m.04zsm,ns:computer.programming_language.influenced
ns:m.03r8mt,ns:m.0n3xv,ns:computer.programming_language.influenced
ns:m.03r8mt,ns:m.0pkgc,ns:computer.programming_language.influenced
ns:m.03r9by,ns:m.0gd42,ns:computer.programming_language.influenced_by
ns:m.03r9j8,ns:m.0674cj,ns:computer.programming_language.influenced
ns:m.03r9yp,ns:m.057fd,ns:computer.programming_language.influenced_by
ns:m.03s53r,ns:m.011k8l,ns:computer.programming_language.influenced
ns:m.03s53r,ns:m.0bbtm17,ns:computer.programming_language.influenced
ns:m.03s53r,ns:m.0ffx3,ns:computer.programming_language.influenced
ns:m.03s53r,ns:m.0q1x,ns:computer.programming_language.influenced
ns:m.03s53r,ns:m.02_94,ns:computer.programming_language.influenced_by
ns:m.03s53r,ns:m.0gdxqx,ns:computer.programming_language.influenced_by
ns:m.03s53r,ns:m.0hgnb,ns:computer.programming_language.influenced_by
ns:m.03s53r,ns:m.0q1x,ns:computer.programming_language.parent_language
ns:m.03s8dh,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.03s8dh,ns:m.01t6b,ns:computer.programming_language.parent_language
ns:m.03sjgv,ns:m.08jcqx,ns:computer.programming_language.influenced_by
ns:m.03skrk,ns:m.0q1x,ns:computer.programming_language.parent_language
ns:m.03skwk,ns:m.0338k6,ns:computer.programming_language.influenced
ns:m.03tr0,ns:m.03n9v6,ns:computer.programming_language.influenced
ns:m.03tr0,ns:m.05jj59,ns:computer.programming_language.influenced
ns:m.03tr0,ns:m.05z1_,ns:computer.programming_language.influenced
ns:m.03tr0,ns:m.07657k,ns:computer.programming_language.influenced
ns:m.03tr0,ns:m.0chpd,ns:computer.programming_language.influenced
ns:m.03tr0,ns:m.05y49,ns:computer.programming_language.influenced_by
ns:m.03tr0,ns:m.079lq,ns:computer.programming_language.influenced_by
ns:m.03tr0,ns:m.0q1x,ns:computer.programming_language.influenced_by
ns:m.03tr0,ns:m.03n9v6,ns:computer.programming_language.dialects
ns:m.03tr0,ns:m.079lq,ns:computer.programming_language.parent_language
ns:m.03v8l9,ns:m.02rh5fj,ns:computer.programming_language.influenced
ns:m.03v8l9,ns:m.075st,ns:computer.programming_language.influenced
ns:m.03v8l9,ns:m.05vpz,ns:computer.programming_language.influenced_by
ns:m.03v8l9,ns:m.05vpz,ns:computer.programming_language.parent_language
ns:m.03wfgb,ns:m.03ff_9,ns:computer.programming_language.influenced_by
ns:m.03wfgb,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.03wfgb,ns:m.0nd8d,ns:computer.programming_language.influenced_by
ns:m.03x4dw,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.03x8qv,ns:m.04zs6,ns:computer.programming_language.influenced
ns:m.03x8qv,ns:m.011k8l,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.011smwfp,ns:computer.programming_language.influenced
ns:m.03yb8hb,ns:m.0pl075p,ns:computer.programming_language.influenced
ns:m.03yb8hb,ns:m.01tlw,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.02mm3,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.03j_q,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.05vpz,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.06ff5,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.06zrb,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.0974fb,ns:computer.programming_language.influenced_by
ns:m.03yb8hb,ns:m.04kyw,ns:computer.programming_language.parent_language
ns:m.03z51v,ns:m.079lq,ns:computer.programming_language.influenced
ns:m.0403j0,ns:m.05xjv,ns:computer.programming_language.parent_language
ns:m.04043kd,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.040ysg,ns:m.02z81,ns:computer.programming_language.influenced_by
ns:m.040ysg,ns:m.05q31,ns:computer.programming_language.influenced_by
ns:m.040ysg,ns:m.05z1_,ns:computer.programming_language.influenced_by
ns:m.040ysg,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.040ysg,ns:m.0gd42,ns:computer.programming_language.influenced_by
ns:m.040ysg,ns:m.0gfwm,ns:computer.programming_language.influenced_by
ns:m.040zrk,ns:m.07657k,ns:computer.programming_language.influenced
ns:m.040zrk,ns:m.08f3sg,ns:computer.programming_language.influenced
ns:m.040zrk,ns:m.02srjv,ns:computer.programming_language.influenced_by
ns:m.040zrk,ns:m.07657k,ns:computer.programming_language.influenced_by
ns:m.040zrk,ns:m.07657k,ns:computer.programming_language.parent_language
ns:m.0419cp,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.0419cp,ns:m.0jgqg,ns:computer.programming_language.influenced_by
ns:m.0428xx,ns:m.042vgj,ns:computer.programming_language.influenced
ns:m.0428xx,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.0428xx,ns:m.0dndhc,ns:computer.programming_language.influenced_by
ns:m.0428xx,ns:m.01t6b,ns:computer.programming_language.parent_language
ns:m.042tk1,ns:m.02f70,ns:computer.programming_language.influenced
ns:m.042tk1,ns:m.07sbkfb,ns:computer.programming_language.influenced
ns:m.042tk1,ns:m.0bm90n,ns:computer.programming_language.influenced
ns:m.042tk1,ns:m.03ks39,ns:computer.programming_language.influenced_by
ns:m.042tk1,ns:m.06zrb,ns:computer.programming_language.influenced_by
ns:m.042tk1,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.042tyz,ns:m.029rvn,ns:computer.programming_language.influenced
ns:m.042tyz,ns:m.05mrv,ns:computer.programming_language.influenced_by
ns:m.042v27,ns:m.026d9_y,ns:computer.programming_language.influenced_by
ns:m.042v27,ns:m.07n77,ns:computer.programming_language.influenced_by
ns:m.042v27,ns:m.07n77,ns:computer.programming_language.parent_language
ns:m.042v5f,ns:m.0bm90n,ns:computer.programming_language.influenced
ns:m.042v6x,ns:m.0bm90n,ns:computer.programming_language.influenced
ns:m.042v6x,ns:m.01tlw,ns:computer.programming_language.influenced_by
ns:m.042v6x,ns:m.04kyw,ns:computer.programming_language.parent_language
ns:m.042vgj,ns:m.0146x,ns:computer.programming_language.influenced_by
ns:m.042vgj,ns:m.0428xx,ns:computer.programming_language.influenced_by
ns:m.042vgj,ns:m.01t6b,ns:computer.programming_language.parent_language
ns:m.043jn7w,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.043jn7w,ns:m.05q31,ns:computer.programming_language.influenced_by
ns:m.043jn7w,ns:m.06ff5,ns:computer.programming_language.influenced_by
ns:m.044cfc,ns:m.0gnckq,ns:computer.programming_language.influenced
ns:m.045bb9c,ns:m.02npry,ns:computer.programming_language.influenced
ns:m.045m834,ns:m.0q1d,ns:computer.programming_language.parent_language
ns:m.045m83b,ns:m.0q1d,ns:computer.programming_language.parent_language
ns:m.045m83k,ns:m.0q1d,ns:computer.programming_language.parent_language
ns:m.045m840,ns:m.0q1d,ns:computer.programming_language.parent_language
ns:m.047r16w,ns:m.01t6b,ns:computer.programming_language.influenced_by
ns:m.047r16w,ns:m.0212jm,ns:computer.programming_language.influenced_by
ns:m.047sfsb,ns:m.028167f,ns:computer.programming_language.influenced
ns:m.047sfsb,ns:m.02tfsj,ns:computer.programming_language.influenced
ns:m.047sfsb,ns:m.06kw5,ns:computer.programming_language.influenced
ns:m.047sfsb,ns:m.070d2,ns:computer.programming_language.influenced
ns:m.047sfsb,ns:m.0bfq5w,ns:computer.programming_language.influenced
ns:m.047sfsb,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.048z5w,ns:m.0chpd,ns:computer.programming_language.influenced_by
ns:m.0490j1,ns:m.0kf72,ns:computer.programming_language.influenced_by
ns:m.04b9q6,ns:m.02p97,ns:computer.programming_language.influenced_by
ns:m.04b9q6,ns:m.03j_q,ns:computer.programming_language.influenced_by
ns:m.04b9q6,ns:m.05zrn,ns:computer.programming_language.influenced_by
ns:m.04b9q6,ns:m.06ff5,ns:computer.programming_language.influenced_by
ns:m.04b9q6,ns:m.070d2,ns:computer.programming_language.influenced_by
ns:m.04bd1c,ns:m.09k75js,ns:computer.programming_language.influenced
ns:m.04bd1c,ns:m.0ch3wy9,ns:computer.programming_language.influenced
ns:m.04bd1c,ns:m.05z1_,ns:computer.programming_language.influenced_by
ns:m.04bd1c,ns:m.07657k,ns:computer.programming_language.influenced_by
ns:m.04c_c,ns:m.05vpz,ns:computer.programming_language.influenced_by
ns:m.04d5t6,ns:m.011k8l,ns:computer.programming_language.influenced_by
ns:m.04d88,ns:m.03j_q,ns:computer.programming_language.influenced
ns:m.04d88,ns:m.0n3xv,ns:computer.programming_language.influenced
ns:m.04d88,ns:m.04qxmx,ns:computer.programming_language.influenced_by
ns:m.04d8z,ns:m.02lk8v,ns:computer.programming_language.influenced
ns:m.04dxh8,ns:m.05z1_,ns:computer.programming_language.parent_language
ns:m.04dy1h,ns:m.0338k6,ns:computer.programming_language.influenced_by
ns:m.04f41y,ns:m.01grf1,ns:computer.programming_language.influenced_by
ns:m.04f41y,ns:m.02_94,ns:computer.programming_language.influenced_by
ns:m.04f41y,ns:m.05xjv,ns:computer.programming_language.influenced_by
ns:m.04g2qjv,ns:m.0_1m8mq,ns:computer.programming_language.influenced
ns:m.04g2qjv,ns:m.03m66l,ns:computer.programming_language.influenced_by
ns:m.04g2qjv,ns:m.03m68b,ns:computer.programming_language.influenced_by
ns:m.04g2qjv,ns:m.06zrb,ns:computer.programming_language.influenced_by
ns:m.04g2qjv,ns:m.0q1d,ns:computer.programming_language.influenced_by
ns:m.04gnjjy,ns:m.06rm6,ns:computer.programming_language.influenced_by
ns:m.04gnjjy,ns:m.0q2c,ns:computer.programming_language.influenced_by
ns:m.04gtd0w,ns:m.05y49,ns:computer.programming_language.influenced_by
ns:m.04jfk1r,ns:m.02mm3,ns:computer.programming_language.influenced_by
ns:m.04jfk1r,ns:m.06ff5,ns:computer.programming_language.influenced_by
ns:m.04jfk1r,ns:m.07657k,ns:computer.programming_language.influenced_by
ns:m.04jfk1r,ns:m.07sbkfb,ns:computer.programming_language.influenced_by
ns:m.04jfk1r,ns:m.091hdj,ns:computer.programming_language.influenced_by
ns:m.04kn35,ns:m.012ryn,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.010f6pwn,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.011smwfp,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.012vxsb4,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0135sm__,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.01b5hv,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.01hxzg,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.01tlw,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.01vtm2,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0212jm,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.023k72,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02471,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.025s0nn,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.027y3_j,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02f1mc,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02f70,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02h31b,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02k6kx,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02p97,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02prj6h,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02qb4l,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02sqw0,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02tgs,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.02z81,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.03790v,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.03j_q,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.03m7hp,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.03nk21,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.03r1wd,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.03wfgb,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.03x4dw,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.03yb8hb,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.043jn7w,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.047sfsb,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.04n8q,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.04ybtsc,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.04zzxjs,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0521z,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.055mc,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.05dts,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.05mxmzj,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.05z1_,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.05zrn,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.06016,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.06ff5,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.06kw5,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.06n6zl,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.06zrb,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.070d2,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.076kx1,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.07fw2,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.080ycj,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.091hdj,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0974fb,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.09bhx,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.09fj2k,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0bgnn8,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0bp8q,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0chpd,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0ckv51,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0gzx5x,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0j3djl7,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0lxk7,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0lyyk,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0nd8d,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.0vpk27_,ns:computer.programming_language.influenced
ns:m.04kyw,ns:m.01s432,ns:computer.programming_language.influenced_by
ns:m.04kyw,ns:m.011smwfp,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0172dd,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.01tlw,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.01zl2k,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0256nby,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.025s0nn,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0260ysc,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.02sqw0,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.02tgs,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.03ks39,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.03pn6s,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.03yb8hb,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.042v6x,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.04n8q,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.069gh5,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.06n6zl,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.06zrb,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0974fb,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.09gdkf7,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0_82v0s,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0bm90n,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0brz3l,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0cvc9,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0cvcp,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0dktz,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0ghmfk,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.0gzl9z,ns:computer.programming_language.dialects
ns:m.04kyw,ns:m.04mg4,ns:computer.programming_language.parent_language
ns:m.04kzq5,ns:m.0336_z,ns:computer.programming_language.influenced
ns:m.04kzq5,ns:m.0qscfl7,ns:computer.programming_language.influenced
ns:m.04ldrth,ns:m.02p97,ns:computer.programming_language.influenced_by
ns:m.04ldrth,ns:m.05q31,ns:computer.programming_language.influenced_by
ns:m.04m_ztl,ns:m.02p97,ns:computer.programming_language.influenced_by
ns:m.04m_ztl,ns:m.02yjg_,ns:computer.programming_language.influenced_by
ns:m.04mg4,ns:m.012ryn,ns:computer.programming_language.influenced
ns:m.04mg4,ns:m.0270f0,ns:computer.programming_language.influenced
ns:m.04mg4,ns:m.04kyw,ns:computer.programming_language.dialects
ns:m.04n8q,ns:m.010f6pwn,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.010p5v53,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.028167f,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.02npry,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.02tfsj,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.037xjq,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.06kw5,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.070d2,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.09bhx,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.0bfq5w,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.0gzx5x,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.0w63482,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.0x1xg32,ns:computer.programming_language.influenced
ns:m.04n8q,ns:m.04kyw,ns:computer.programming_language.influenced_by
ns:m.04n8q,ns:m.02tfsj,ns:computer.programming_language.dialects
ns:m.04n8q,ns:m.037xjq,ns:computer.programming_language.dialects
ns:m.04n8q,ns:m.04kyw,ns:computer.programming_language.parent_language
ns:m.04q84w1,ns:m.055mc,ns:computer.programming_language.influenced_by
ns:m.04q84w1,ns:m.068fcp,ns:computer.programming_language.influenced_by
ns:m.04qxmx,ns:m.03j_q,ns:computer.programming_language.influenced
ns:m.04qxmx,ns:m.04d88,ns:computer.programming_language.influenced
ns:m.04qxmx,ns:m.0n3xv,ns:computer.programming_language.influenced
ns:m.04qxmx,ns:m.01hxzg,ns:computer.programming_language.influenced_by
ns:m.04w43s,ns:m.0282msx,ns:computer.programming_language.influenced
ns:m.04w43s,ns:m.019p2,ns:computer.programming_language.influenced_by
ns:m.04w43s,ns:m.0282msx,ns:computer.programming_language.influenced_by
